address,name,type,comment
0x003fa102,fuel_timing_previous,undefined,
0x003fa106,fuel_timing_current,undefined,
0x003fa138,PTR_DAT_003fa138,undefined,
0x003fa140,PTR_DAT_003fa140,undefined,
0x003fa148,PTR_DAT_003fa148,undefined,
0x003fa17a,speed_filter_state,undefined,
0x003fa19c,PTR_DAT_003fa19c,undefined,
0x003fa5ba,efficiency_filter_state,undefined,
0x003fa5c2,fuel_trim_filter_state,undefined,
0x003fa5ca,load_filter_state,undefined,
0x003fa5d6,load_ema_filter_state,undefined,
0x003fa5e2,PTR_DAT_003fa5e2,undefined,
0x003fa5ea,PTR_DAT_003fa5ea,undefined,
0x003fa60e,PTR_DAT_003fa60e,undefined,
0x003fa624,PTR_DAT_003fa624,undefined,
0x003fa62c,PTR_DAT_003fa62c,undefined,
0x003fa646,PTR_DAT_003fa646,undefined,
0x003fa64a,PTR_DAT_003fa64a,undefined,
0x003fa64e,PTR_DAT_003fa64e,undefined,
0x003fa662,PTR_DAT_003fa662,undefined,
0x003fa666,PTR_DAT_003fa666,undefined,
0x003fa66a,PTR_DAT_003fa66a,undefined,
0x003fa66e,PTR_DAT_003fa66e,undefined,
0x003fa692,PTR_DAT_003fa692,undefined,
0x003fa69e,can_transmit_state,undefined,
0x003fa6b2,can_state_value,undefined,
0x003fa6ba,can_error_counter,undefined,
0x003fa6cc,fuel_demand_rpm_table_ptr,undefined,
0x003fa6e8,fuel_demand_limited,undefined,
0x003fa6ea,fuel_demand_lower_boundary,undefined,
0x003fa6ec,fuel_demand_upper_boundary,undefined,
0x003fa6ee,fuel_demand_target,undefined,
0x003fa6f0,fuel_demand_fault_flag,undefined,
0x003fa6f2,fuel_demand_previous,undefined,
0x003fa6f4,PTR_DAT_003fa6f4,undefined,
0x003fa70a,PTR_DAT_003fa70a,undefined,
0x003fa716,PTR_DAT_003fa716,undefined,
0x003fa738,PTR_PTR_003fa738,undefined,
0x003fa74e,can_transmit_counter,undefined,
0x003fa750,PTR_DAT_003fa750,undefined,
0x003fa758,PTR_DAT_003fa758,undefined,
0x003fa760,PTR_DAT_003fa760,undefined,
0x003fa768,PTR_DAT_003fa768,undefined,
0x003fa786,PTR_DAT_003fa786,undefined,
0x003fa790,PTR_DAT_003fa790,undefined,
0x003fa836,PTR_DAT_003fa836,undefined,
0x003fa83a,PTR_DAT_003fa83a,undefined,
0x003fa868,fault_scan_index,undefined,
0x003fa86a,fault_clear_debounce,undefined,
0x003fa86c,j1939_message_timer,undefined,
0x003fa872,fault_debounce_counter,undefined,
0x003fa884,PTR_DAT_003fa884,undefined,
0x003fa890,timing_compensation_value,undefined,
0x003fa8b4,callbackQueueEntry_handler0,undefined,
0x003fa984,j1939_timer_value,undefined,
0x003fa9a2,j1939_pgn_handler_table,undefined,
0x003fa9a3,j1939_pgn_handler_table.pgn_byte_0,undefined,
0x003fa9a4,j1939_pgn_handler_table.handler_func,undefined,
0x003fa9aa,PTR_j1939_handle_pgn_61443_eec2_003fa9aa,undefined,
0x003faa62,j1939_pgn_handler_count,undefined,
0x003faa74,j1939_handler_entry_ptr,undefined,
0x003faa78,response_buffer_index,undefined,
0x003faaea,PTR_DAT_003faaea,undefined,
0x003faaee,PTR_DAT_003faaee,undefined,
0x003faaf5,command_state_byte,undefined,
0x003faaf6,command_buffer_index,undefined,
0x003fab02,PTR_DAT_003fab02,undefined,
0x003fab06,PTR_DAT_003fab06,undefined,
0x003fab1a,PTR_DAT_003fab1a,undefined,
0x003fab1e,PTR_DAT_003fab1e,undefined,
0x003fab58,PTR_DAT_003fab58,undefined,
0x003fab5c,PTR_DAT_003fab5c,undefined,
0x003fab70,PTR_DAT_003fab70,undefined,
0x003fab74,PTR_DAT_003fab74,undefined,
0x003fabd2,PTR_DAT_003fabd2,undefined,
0x003fabd6,PTR_DAT_003fabd6,undefined,
0x003fac34,PTR_DAT_003fac34,undefined,
0x003fac38,PTR_DAT_003fac38,undefined,
0x003fad4e,PTR_DAT_003fad4e,undefined,
0x003fad52,PTR_DAT_003fad52,undefined,
0x003fad7b,diagnostic_mode_byte,undefined,
0x003fad90,j1939_tx_retry_count,undefined,
0x003fadb6,PTR_DAT_003fadb6,undefined,
0x003fadba,PTR_DAT_003fadba,undefined,
0x003fadf6,PTR_DAT_003fadf6,undefined,
0x003fadfa,PTR_DAT_003fadfa,undefined,
0x003fae08,diagnostic_counter_value,undefined,
0x003fae16,PTR_DAT_003fae16,undefined,
0x003fae1a,PTR_DAT_003fae1a,undefined,
0x003fae78,PTR_DAT_003fae78,undefined,
0x003fae7c,PTR_DAT_003fae7c,undefined,
0x003faece,PTR_DAT_003faece,undefined,
0x003faed2,PTR_DAT_003faed2,undefined,
0x003faefe,PTR_DAT_003faefe,undefined,
0x003faf02,PTR_DAT_003faf02,undefined,
0x003faf44,PTR_DAT_003faf44,undefined,
0x003faf48,protection_delay_timer,undefined,
0x003faf52,injection_timing_average,undefined,
0x003faf54,injection_timing_min,undefined,
0x003faf56,PTR_DAT_003faf56,undefined,
0x003faf5a,injection_timing_offset,undefined,
0x003faf5e,injection_filter_state,undefined,
0x003faf60,injection_enable_flag,undefined,
0x003faf66,PTR_DAT_003faf66,undefined,
0x003faf6c,injection_rate_raw,undefined,
0x003faf6e,injection_rate_filtered,undefined,
0x003faf78,injection_state_word,undefined,
0x003faf7a,injection_filter_output,undefined,
0x003faf80,injection_rate_average,undefined,
0x003faf94,governor_limit_accum_1,undefined,
0x003faf96,governor_limit_accum_2,undefined,
0x003fafb2,PTR_DAT_003fafb2,undefined,
0x003fafbe,interpolation_temp_result,undefined,
0x003fafcc,PTR_DAT_003fafcc,undefined,
0x003fafd4,protection_control_mode,undefined,
0x003fafdc,protection_source_param,undefined,
0x003fafe0,protection_filter_output,undefined,
0x003fafe2,timing_filter_state,undefined,
0x003fafe4,timing_state_variable,undefined,
0x003fb016,protection_mode_flag,undefined,
0x003fb01e,PTR_DAT_003fb01e,undefined,
0x003fb026,PTR_DAT_003fb026,undefined,
0x003fb030,protection_demand_filtered,undefined,
0x003fb032,protection_demand_raw,undefined,
0x003fb036,PTR_DAT_003fb036,undefined,
0x003fb03e,PTR_DAT_003fb03e,undefined,
0x003fb0a8,protection_rate_state,undefined,
0x003fb0b6,PTR_DAT_003fb0b6,undefined,
0x003fb0c6,protection_filter_output,undefined,
0x003fb0d2,PTR_DAT_003fb0d2,undefined,
0x003fb138,protection_input_filtered,undefined,
0x003fb170,PTR_DAT_003fb170,undefined,
0x003fb1ce,PTR_DAT_003fb1ce,undefined,
0x003fb1d6,PTR_DAT_003fb1d6,undefined,
0x003fb1e0,PTR_DAT_003fb1e0,undefined,
0x003fb1ea,PTR_DAT_003fb1ea,undefined,
0x003fb1f4,PTR_DAT_003fb1f4,undefined,
0x003fb1fe,PTR_DAT_003fb1fe,undefined,
0x003fb208,PTR_DAT_003fb208,undefined,
0x003fb212,PTR_DAT_003fb212,undefined,
0x003fb21c,PTR_DAT_003fb21c,undefined,
0x003fb236,fault_scan_state,undefined,
0x003fb246,fault_debounce_counter,undefined,
0x003fb256,calibration_lookup_index,undefined,
0x003fb260,fault_timer_array,undefined,
0x003fb268,fault_counter_array,undefined,
0x003fb275,PTR_DAT_003fb275,undefined,
0x003fb279,PTR_DAT_003fb279,undefined,
0x003fb27d,PTR_DAT_003fb27d,undefined,
0x003fb281,PTR_LAB_003fb281,undefined,
0x003fb28d,PTR_DAT_003fb28d,undefined,
0x003fb291,PTR_DAT_003fb291,undefined,
0x003fb2ab,PTR_DAT_003fb2ab,undefined,
0x003fb2af,PTR_DAT_003fb2af,undefined,
0x003fb2b3,PTR_DAT_003fb2b3,undefined,
0x003fb2d9,PTR_DAT_003fb2d9,undefined,
0x003fb2dd,PTR_DAT_003fb2dd,undefined,
0x003fb2e1,PTR_DAT_003fb2e1,undefined,
0x003fb2e5,PTR_LAB_003fb2e5,undefined,
0x003fb2f1,PTR_DAT_003fb2f1,undefined,
0x003fb2f5,PTR_DAT_003fb2f5,undefined,
0x003fb307,PTR_DAT_003fb307,undefined,
0x003fb30b,PTR_DAT_003fb30b,undefined,
0x003fb30f,PTR_DAT_003fb30f,undefined,
0x003fb313,PTR_LAB_003fb313,undefined,
0x003fb32b,PTR_DAT_003fb32b,undefined,
0x003fb32f,PTR_DAT_003fb32f,undefined,
0x003fb333,PTR_DAT_003fb333,undefined,
0x003fb337,PTR_LAB_003fb337,undefined,
0x003fb36a,PTR_DAT_003fb36a,undefined,
0x003fb36e,PTR_DAT_003fb36e,undefined,
0x003fb372,PTR_j1939PeriodicTimerCallback_003fb372,undefined,
0x003fb37c,voltage_sample_value,undefined,
0x003fb380,voltage_sample_counter,undefined,
0x003fb3b0,PTR_DAT_003fb3b0,undefined,
0x003fb3b8,PTR_DAT_003fb3b8,undefined,
0x003fb3c4,voltage_compensation_term,undefined,
0x003fb3c5,calibration_checksum_byte,undefined,
0x003fb3c9,voltage_state_byte,undefined,
0x003fb3e2,filter_coefficient_temp,undefined,
0x003fb3ea,voltage_offset_raw,undefined,
0x003fb3f8,calibration_response_buffer,undefined,
0x003fb414,PTR_DAT_003fb414,undefined,
0x003fb4b8,PTR_DAT_003fb4b8,undefined,
0x003fb4c4,PTR_DAT_003fb4c4,undefined,
0x003fb4c8,PTR_DAT_003fb4c8,undefined,
0x003fb4e6,warmup_state_counter,undefined,
0x003fb4fc,warmup_enable_flag,undefined,
0x003fb4fe,warmup_threshold_value,undefined,
0x003fb506,warmup_filter_state,undefined,
0x003fb50a,PTR_DAT_003fb50a,undefined,
0x003fb512,PTR_DAT_003fb512,undefined,
0x003fb522,fuel_filter_coefficient,undefined,
0x003fb534,fuel_calculation_temp_1,undefined,
0x003fb53a,warmup_counter_value,undefined,
0x003fb57d,timing_filter_state,undefined,
0x003fb5c6,PTR_DAT_003fb5c6,undefined,
0x003fb5d0,rpm_setpoint_limited,undefined,
0x003fb5d8,governor_output_value,undefined,
0x003fb5e6,governor_state_var,undefined,
0x003fb602,governor_rate_state,undefined,
0x003fb630,governor_filter_input,undefined,
0x003fb632,governor_filter_output,undefined,
0x003fb634,governor_output_filtered,undefined,
0x003fb638,governor_filter_state,undefined,
0x003fb63e,governor_rate_limit,undefined,
0x003fb687,PTR_DAT_003fb687,undefined,
0x003fb68f,PTR_DAT_003fb68f,undefined,
0x003fb697,PTR_DAT_003fb697,undefined,
0x003fb69f,PTR_DAT_003fb69f,undefined,
0x003fb6a7,PTR_DAT_003fb6a7,undefined,
0x003fb6af,PTR_DAT_003fb6af,undefined,
0x003fb6b3,PTR_periodicTaskGroup21_calibration_003fb6b3,undefined,
0x003fb6b7,PTR_DAT_003fb6b7,undefined,
0x003fb6e0,j1939_tx_buffer_index,undefined,
0x003fb6e2,governor_error_term,undefined,
0x003fb6e4,governor_integral_value,undefined,
0x003fb6ee,diagnostic_state_code,undefined,
0x003fb6f3,PTR_DAT_003fb6f3,undefined,
0x003fb80c,sensor_calibration_active,undefined,
0x003fb810,sensor_calibration_offset,undefined,
0x003fb814,sensor_reference_value,undefined,
0x003fb816,PTR_DAT_003fb816,undefined,
0x003fb822,sensor_filter_state,undefined,
0x003fb830,sensor_sample_buffer,undefined,
0x003fb832,sensor_validation_timer,undefined,
0x003fb836,sensor_cal_state,undefined,
0x003fb876,sensor_cal_code,undefined,
0x003fb8db,sensor_state_byte,undefined,
0x003fb8dc,PTR_DAT_003fb8dc,undefined,
0x003fb8e0,PTR_DAT_003fb8e0,undefined,
0x003fb8e4,PTR_DAT_003fb8e4,undefined,
0x003fb8e8,PTR_j1939ProtectionDataResponse_003fb8e8,undefined,
0x003fb8ec,sensor_cal_flag,undefined,
0x003fb9a2,coolant_temp_cal_low,undefined,
0x003fb9a3,coolant_temp_cal_high,undefined,
0x003fb9e2,PTR_DAT_003fb9e2,undefined,
0x003fbcbe,PTR_DAT_003fbcbe,undefined,
0x003fbd10,PTR_DAT_003fbd10,undefined,
0x003fbd2e,PTR_DAT_003fbd2e,undefined,
0x003fbd42,sensor_average_buffer,undefined,
0x003fbd46,PTR_DAT_003fbd46,undefined,
0x003fbd4a,PTR_DAT_003fbd4a,undefined,
0x003fbd7c,PTR_DAT_003fbd7c,undefined,
0x003fbdcf,PTR_DAT_003fbdcf,undefined,
0x003fc4b3,PTR_DAT_003fc4b3,undefined,
0x003fc688,SUB_003fc688,undefined,
0x003fc6f4,SUB_003fc6f4,undefined,
0x003fc77c,SUB_003fc77c,undefined,
0x003fcbca,PTR_DAT_003fcbca,undefined,
0x003fcbd8,PTR_DAT_003fcbd8,undefined,
0x003fcbdc,PTR_DAT_003fcbdc,undefined,
0x003fcce8,PTR_DAT_003fcce8,undefined,
0x003fcf36,event_timer_active_count,undefined,
0x003fcf37,event_timer_toggle_flag,undefined,
0x003fcf38,event_timer_interval,undefined,
0x003fcf3a,event_timer_ch38_counter,undefined,
0x003fcf3c,event_timer_ch43_counter,undefined,
0x003fcf3e,event_timer_ch44_counter,undefined,
0x003fcf40,event_timer_ch53_counter,undefined,
0x003fcf42,event_timer_ch04_counter,undefined,
0x003fcf44,event_timer_ch11_counter,undefined,
0x003fcf46,event_timer_special_flag,undefined,
0x003fcf4a,event_timer_ch18_counter,undefined,
0x003fcf4c,event_timer_ch17_counter,undefined,
0x003fcf4e,event_timer_ch19_counter,undefined,
0x003fcf50,event_timer_ch20_counter,undefined,
0x003fcf52,event_timer_ch21_counter,undefined,
0x003fcf54,event_timer_ch16_counter,undefined,
0x003fd110,PTR_DAT_003fd110,undefined,
0x003fd2c8,PTR_FUN_003fd2c8,undefined,
0x003fd45e,PTR_LAB_003fd45e,undefined,
0x003fd544,SUB_003fd544,undefined,
0x003fd59e,fuel_control_enable_bits,undefined,
0x003fd5a0,system_mode_flags,undefined,
0x003fd5a2,system_capability_flags,undefined,
0x003fd5a6,calibration_feature_flags,undefined,
0x003fd5a8,eeprom_calibration_table_ptr,undefined,
0x003fd5b4,diagnostic_enable_flags,undefined,
0x003fd5c0,system_status_flags,undefined,
0x003fd5d6,engine_enable_flags,undefined,
0x003fd5ec,engine_config_flags,undefined,
0x003fd5f0,system_config_word,undefined,
0x003fd5f2,fuel_rate_config_flags,undefined,
0x003fd814,torque_limit_default,undefined,
0x003fd83a,PTR_DAT_003fd83a,undefined,
0x003fd848,PTR_DAT_003fd848,undefined,
0x003fd854,PTR_DAT_003fd854,undefined,
0x003fd86a,PTR_DAT_003fd86a,undefined,
0x003fd8a7,PTR_DAT_003fd8a7,undefined,
0x003fd902,PTR_DAT_003fd902,undefined,
0x003fd934,protection_config_word,undefined,
0x003fdba4,hardware_config_mode,undefined,
0x003fdbae,idle_speed_target,undefined,
0x003fdbd1,fuel_system_config,undefined,
0x003fdbde,qadc_conversion_config,undefined,
0x003fdcaa,calibration_block_count,undefined,
0x003fdcc6,calibration_version_id,undefined,
0x003fdcc8,calibration_checksum_2,undefined,
0x003fdcca,can_receive_buffer,undefined,
0x003fdce2,calibration_checksum_1,undefined,
0x003fdcea,calibration_crc_stored,undefined,
0x003fdd7c,torque_curve_base_ptr,undefined,
0x003fdda6,vehicle_speed_mode,undefined,
0x003fddaa,fuel_demand_enable_threshold,undefined,
0x003fe05a,fault_list_count,undefined,
0x003fe07a,active_fault_count,undefined,
0x003fe09a,fault_list_status_flags,undefined,
0x003fe0da,diagnostic_mode_flags,undefined,
0x003fe11a,fault_list_write_index,undefined,
0x003fe11c,fault_list_index,undefined,
0x003fe11e,fault_list_emission_count,undefined,
0x003fe120,emission_fault_count,undefined,
0x003fe197,PTR_DAT_003fe197,undefined,
0x003fe490,PTR_DAT_003fe490,undefined,
0x003fe4f9,PTR_DAT_003fe4f9,undefined,
0x003fe678,fault_entry_table_base,undefined,
0x003fe6a2,fault_entry_status_field,undefined,
0x003fe6b2,PTR_DAT_003fe6b2,undefined,
0x003fe974,system_enable_state,undefined,
0x003fe976,condition_monitor_flags,undefined,
0x003fe978,system_enable_state.reserved_04,undefined,
0x003fe97a,safety_condition_bits,undefined,
0x003fe97c,safety_condition_bits_2,undefined,
0x003fe97e,sensor_diagnostic_flags,undefined,
0x003fe980,fault_lamp_status,undefined,
0x003fe982,emission_related_faults,undefined,
0x003fe984,system_enable_state.reserved_10,undefined,
0x003fe986,system_enable_state.reserved_12,undefined,
0x003fe988,system_fault_flags,undefined,
0x003fe98a,system_enable_state.reserved_16,undefined,
0x003fe98c,system_enable_state.reserved_18,undefined,
0x003fe98e,protection_enable_word,undefined,
0x003fe992,safety_enable_flags,undefined,
0x003fe994,control_enable_flags,undefined,
0x003fe998,operating_mode_flags,undefined,
0x003fe99a,communication_fault_flags,undefined,
0x003fe99c,system_status_word,undefined,
0x003fe99e,engine_status_flags,undefined,
0x003fe9a0,diagnostic_status_flags,undefined,
0x003fe9a2,protection_active_flags,undefined,
0x003fe9a4,fault_enable_flags,undefined,
0x003fe9a6,fuel_condition_flags,undefined,
0x003fe9b4,boost_status_flags,undefined,
0x003fe9be,sensor_deviation_flags,undefined,
0x003fe9c6,fault_status_word_2,undefined,
0x003fe9c8,fault_source_flags,undefined,
0x003fe9cc,fault_status_word_1,undefined,
0x003fe9ce,sensor_fault_detect_flags,undefined,
0x003fe9d0,diagnostic_condition_flags,undefined,
0x003fe9d8,fuel_demand_fault_conditions,undefined,
0x003fe9de,engine_condition_flags,undefined,
0x003fe9e0,safety_status_flags,undefined,
0x003fe9e2,operating_condition_flags,undefined,
0x003fe9e4,fault_condition_flags,undefined,
0x003fe9f8,protection_source_flags,undefined,
0x003fe9fc,fault_pending_word,undefined,
0x003fe9fe,fault_pending_flags,undefined,
0x003fea00,operating_mode_flags_1,undefined,
0x003fea04,diagnostic_status_shadow,undefined,
0x003fea0a,fault_status_word_2,undefined,
0x003fea18,fault_accumulator_flags,undefined,
0x003fea32,operating_mode_flags_2,undefined,
0x003fea34,fault_history_flags,undefined,
0x003fec7a,diagnostic_timer_value,undefined,
0x003fec7c,diagnostic_sample_value,undefined,
0x003fec82,data_transfer_byte_count,undefined,
0x003fec84,data_transfer_byte_count.reserved_02,undefined,
0x003fec86,data_transfer_byte_count.reserved_04,undefined,
0x003fec8a,data_transfer_byte_count.state,undefined,
0x003fec8b,data_transfer_byte_count.state+1,undefined,
0x003fec8c,data_transfer_state,undefined,
0x003fec8d,data_transfer_byte_count.status+1,undefined,
0x003fec8e,data_transfer_status,undefined,
0x003fecae,qadc_control_reg_ptr,undefined,
0x003fecb6,diagnostic_handler_callback,undefined,
0x003fecba,fault_clear_counter,undefined,
0x003fecbe,diag_session_flags,undefined,
0x003fecbf,diag_enable_flags_2,undefined,
0x003fecc0,eeprom_status_byte,undefined,
0x003fecc5,eeprom_checksum_status,undefined,
0x003fecc8,serial_checksum_input,undefined,
0x003feccb,serial_checksum_input+3,undefined,
0x003fecd0,qspi_config_value,undefined,
0x003fecf1,diag_subcommand_code,undefined,
0x003fecf2,diag_request_param,undefined,
0x003fed72,fault_timer_counter,undefined,
0x003fed7a,fault_accumulator_value,undefined,
0x003fedee,eeprom_calibration_version,undefined,
0x003fedef,eeprom_operation_state,undefined,
0x003fee08,eeprom_version_marker,undefined,
0x003fee0a,eeprom_magic,undefined,
0x003fee0c,eeprom_header_block,undefined,
0x003fee12,eeprom_config_dword,undefined,
0x003fee16,eeprom_config_word,undefined,
0x003fee18,eeprom_calibration_block1,undefined,
0x003fee1e,eeprom_calibration_word1,undefined,
0x003fee20,eeprom_calibration_word2,undefined,
0x003fee22,eeprom_calibration_word3,undefined,
0x003fee24,eeprom_calibration_word4,undefined,
0x003fee26,eeprom_serial_number,undefined,
0x003fee30,protection_sample_value,undefined,
0x003fee46,protection_error_filtered,undefined,
0x003fee48,protection_error_term,undefined,
0x003fee78,diagnostic_accumulator,undefined,
0x003fee82,cbd_cylinder_trim_accum_1,undefined,
0x003fee84,cbd_cylinder_trim_accum_2,undefined,
0x003fee86,cbd_cylinder_trim_accum_3,undefined,
0x003fee88,cbd_cylinder_trim_accum_4,undefined,
0x003fee8a,cbd_cylinder_trim_accum_5,undefined,
0x003fee8c,cbd_cylinder_trim_accum_6,undefined,
0x003fee92,cbd_state_flag,undefined,
0x003fee94,cbd_dynamic_comp_real,undefined,
0x003fee96,cbd_dynamic_comp_imag,undefined,
0x003feff4,oil_pressure_enable_condition,undefined,
0x003feff6,oil_pressure_delta_enable,undefined,
0x003ff014,temp_fuel_trim_enable,undefined,
0x003ff68c,timing_rate_limiter_threshold,undefined,
0x003ff6ae,oil_pressure_scale_factor,undefined,
0x003ff6ba,oil_pressure_compare_threshold,undefined,
0x003ffc8c,calibration_filter_value,undefined,
0x004002e8,throttle_position_input,undefined,
0x004002ee,throttle_sensitivity_factor,undefined,
0x00400934,load_limit_lower,undefined,
0x00400936,load_limit_upper,undefined,
0x00400938,boost_rpm_scale_factor,undefined,
0x0040093a,load_coefficient,undefined,
0x0040093c,boost_pressure_squared_term,undefined,
0x0040093e,boost_divisor_min819,undefined,
0x00400940,fuel_efficiency_high_limit,undefined,
0x00400942,fuel_efficiency_low_limit,undefined,
0x00400944,boost_ratio_multiplier,undefined,
0x00400946,boost_ratio_addend,undefined,
0x00400948,fuel_efficiency_max,undefined,
0x00405110,PTR_periodicTaskGroup21_calibration_00405110,undefined,
0x00406004,timing_base_constant,undefined,
0x00406864,coolant_temp_threshold,undefined,
0x004070b2,coolant_condition_threshold_1,undefined,
0x004070b4,coolant_condition_threshold_2,undefined,
0x004070fc,coolant_temp_low_threshold,undefined,
0x00407122,coolant_condition_compare,undefined,
0x004077a0,calibration_multiplier,undefined,
0x004077e6,fuel_map_value_2,undefined,
0x004077ea,fuel_map_coefficient,undefined,
0x004077ec,fuel_map_value_1,undefined,
0x00407812,protection_state1_timer_cal,undefined,
0x00407814,protection_state2_timer_cal,undefined,
0x00407838,protection_fuel_threshold_min,undefined,
0x0040783a,protection_overload_threshold,undefined,
0x00407840,protection_time_threshold,undefined,
0x00408308,protection_rate_param,undefined,
0x0040830a,protection_shutdown_limit,undefined,
0x00408322,protection_inhibit_value,undefined,
0x0040834c,protection_level2_override_limit,undefined,
0x00408378,protection_config_flag,undefined,
0x00408698,sensor_scale_constant,undefined,
0x00408806,sensor_sample_interval,undefined,
0x004088e6,SUB_004088e6,undefined,
0x00408a84,sensor_limit_value,undefined,
0x00408d6c,calibration_limit_value,undefined,
0x00408dce,calibration_offset_value,undefined,
0x00408dd4,protection_step_threshold,undefined,
0x00408dd6,protection_step_limit,undefined,
0x00408ddc,PTR_DAT_00408ddc,undefined,
0x00408de8,PTR_DAT_00408de8,undefined,
0x00408ebc,calibration_version_byte,undefined,
0x00408ec2,calibration_table_base,undefined,
0x00408ee2,cbd_throttle_filter_coef,undefined,
0x00408ee4,cbd_rpm_delta_threshold,undefined,
0x00408ee6,cbd_rpm_upper_limit,undefined,
0x00408ee8,cbd_rpm_lower_limit,undefined,
0x00408eea,cbd_filter_gain,undefined,
0x00408eec,cbd_filter_coefficient,undefined,
0x00408eee,cbd_trim_max_limit,undefined,
0x00408ef0,cbd_trim_min_limit,undefined,
0x00408ef2,cbd_fft_magnitude_threshold,undefined,
0x00408ef4,cbd_load_threshold,undefined,
0x00408ef6,cbd_enable_flag,undefined,
0x00408ef7,cbd_trim_limit_mode,undefined,
0x00408ef8,cbd_dft_coef_cyl1_real,undefined,
0x00408efa,cbd_dft_coef_cyl1_imag,undefined,
0x00408efc,cbd_dft_coef_cyl2_real,undefined,
0x00408efe,cbd_dft_coef_cyl2_imag,undefined,
0x00408f00,cbd_dft_coef_cyl3_real,undefined,
0x00408f02,cbd_dft_coef_cyl3_imag,undefined,
0x00408f04,cbd_dft_coef_harmonic2_real,undefined,
0x00408f06,cbd_dft_coef_harmonic2_imag,undefined,
0x00408f08,cbd_dft_coef_harmonic2_cyl2_real,undefined,
0x00408f0a,cbd_dft_coef_harmonic2_cyl2_imag,undefined,
0x00408f0c,cbd_dft_coef_harmonic2_cyl3_real,undefined,
0x00408f0e,cbd_dft_coef_harmonic2_cyl3_imag,undefined,
0x00408f10,cbd_third_harmonic_enable,undefined,
0x00408f12,cbd_start_tooth,undefined,
0x00408f13,cbd_dynamics_reset,undefined,
0x00408f14,cbd_coolant_temp_threshold,undefined,
0x00408f16,cbd_intake_temp_threshold,undefined,
0x00408f18,cbd_cutout_disable_time,undefined,
0x00408f1a,cbd_temperature_trim_threshold,undefined,
0x00408f1c,cbd_dc_offset_correction,undefined,
0x00408f1e,cbd_fft_threshold,undefined,
0x00408f22,cbd_rpm_normalization,undefined,
0x00408f24,cbd_dynamic_max_correction,undefined,
0x00408f26,cbd_dynamic_min_correction,undefined,
0x00408f78,timing_calibration_base,undefined,
0x00408fa2,sensor_offset_calibration,undefined,
0x004094ae,diagnostic_value_2,undefined,
0x00409544,diagnostic_value_1,undefined,
0x00409d16,engine_operating_state,undefined,
0x00409e90,current_crank_position,undefined,
0x0040a152,torque_limit_calculated,undefined,
0x0040a154,filter_accumulator,undefined,
0x0040a158,fuel_demand_actual,undefined,
0x0040a160,fuel_blend_weight_dynamic,undefined,
0x0040a168,fuel_trim_result_storage,undefined,
0x0040a16a,engine_mode_ramp_counter,undefined,
0x0040a184,intake_temp_fuel_trim,undefined,
0x0040a186,coolant_temp_fuel_trim,undefined,
0x0040a188,temp_fuel_trim_max,undefined,
0x0040a18a,temp_fuel_trim_secondary,undefined,
0x0040a18c,temp_fuel_trim_secondary+2,undefined,
0x0040a1ac,throttle_rate_value,undefined,
0x0040a1b0,fuel_blend_factor_1,undefined,
0x0040a1b2,engine_mode_flag,undefined,
0x0040a1b4,fuel_blend_factor_2,undefined,
0x0040a1cc,throttle_position_raw,undefined,
0x0040a1f0,fuel_timing_compensated,undefined,
0x0040a1f4,PTR_DAT_0040a1f4,undefined,
0x0040a1fc,fuel_trim_accumulator,undefined,
0x0040a200,fuel_map_base_value,undefined,
0x0040a204,engine_speed_value,undefined,
0x0040a20e,speed_reference_param_3,undefined,
0x0040a24a,load_reference_value,undefined,
0x0040a24c,load_filter_output,undefined,
0x0040a24e,fuel_timing_target,undefined,
0x0040a250,load_filter_coefficient,undefined,
0x0040a268,fuel_rate_current,undefined,
0x0040a26a,fuel_rate_target,undefined,
0x0040a26c,temperature_trim_value,undefined,
0x0040a270,temperature_compensation_mode,undefined,
0x0040a272,temperature_trim_calc,undefined,
0x0040a274,speed_error_filtered,undefined,
0x0040a2ce,load_throttle_processed,undefined,
0x0040a2d0,pressure_fuel_adjustment,undefined,
0x0040a2d8,oil_pressure_correction,undefined,
0x0040a2e6,torque_limit_factor,undefined,
0x0040a2ee,speed_demand_raw,undefined,
0x0040a2f2,speed_error_raw,undefined,
0x0040a2f4,speed_demand_value,undefined,
0x0040a2f6,limit_source_priority,undefined,
0x0040a2f8,limit_source_active,undefined,
0x0040a2fa,torque_limit_source,undefined,
0x0040a2fc,fuel_limit_minimum,undefined,
0x0040a300,torque_request_base,undefined,
0x0040a302,torque_limit_current,undefined,
0x0040a306,torque_demand_filtered,undefined,
0x0040a308,torque_limit_request,undefined,
0x0040a30c,torque_output_raw,undefined,
0x0040a30e,torque_output_filtered,undefined,
0x0040a32c,torque_output_value,undefined,
0x0040a352,fuel_efficiency_trim,undefined,
0x0040a354,fuel_rate_limit_value,undefined,
0x0040a356,fuel_counter_value,undefined,
0x0040a364,fuel_trim_multiplier,undefined,
0x0040a366,fuel_trim_value,undefined,
0x0040a37a,throttle_position_filtered,undefined,
0x0040a382,engine_run_state,undefined,
0x0040a392,load_deviation_current,undefined,
0x0040a394,throttle_filter_value,undefined,
0x0040a396,torque_request_filtered,undefined,
0x0040a3ca,speed_current_value,undefined,
0x0040a3cc,speed_current_value.reserved_02,undefined,
0x0040a3ce,speed_current_value.reserved_04,undefined,
0x0040a3d0,speed_current_value.reserved_06,undefined,
