# ROM-to-RAM Mapping
# copyCalibrationToRam() copies ROM 0x3C30-0x7F60 (17KB) to RAM 0x3F9800-0x3FDB30 at boot.
# Formula: ROM_addr = 0x3C30 + (RAM_addr - 0x3F9800)
# These ~50 functions execute from RAM for MPC555 performance (RAM faster than flash).
# mainLoopIteration calls two of these RAM functions directly via bl:
#   bl 0x3FAE3C -> dispatchCanMessageHandlers (ROM 0x526C) - CAN receive dispatcher
#   bl 0x3FC094 -> processJ1939QueueStatus   (ROM 0x64C4) - J1939 TP queue manager
#
# Cross-Firmware Scheduler Mapping (CM848D ↔ CM550)
# Both use identical 40-phase cooperative scheduler. Task groups map by position:
#   CM848D phase_common_processing     ↔ CM550 ioControlAndCanPinSwitchingWrapper
#   CM848D phase_group_a_processing    ↔ CM550 evenPhaseSchedulerTaskSet
#   CM848D phase_group_b_processing    ↔ CM550 oddPhaseSchedulerTaskSet
#   CM848D periodicTaskGroup0_fuelFinal ↔ CM550 fuel_delivery_controller + fuel_limit_arbitrator
#   CM848D periodicTaskGroup1_sensorProcessing ↔ CM550 engine_speed_governor
#   CM848D periodicTaskGroup7_timing   ↔ CM550 fuelTimingCoordinator (direct)
#   CM848D periodicTaskGroup10_monitoring ↔ CM550 slowCycle10Coordinator (direct)
#   CM848D periodicTaskGroup11_communication ↔ CM550 diagnosticCommunicationSlowCycle10Coordinator
# See docs/cross-firmware-analysis.md for complete mapping table.
#
address,name
0x00027e4c,updateSpeedProtectionLimits
0x00027ff8,processSpeedGovernorControl
0x000285e4,resetSpeedControlTracking
0x00028618,initSpeedProtectionParameters
0x00028670,processGovernorLoadCondition
0x00028994,clearGovernorTimerCounters
0x000289ac,resetGovernorLoadState
0x000289d0,selectGovernorSetpointSource
0x00028a14,updateGovernorSetpointParameters
0x00028abc,initGovernorTimerCountersWrapper
0x00028adc,initGovernorLoadStateWrapper
0x00028b38,getGovernorOverrideSource
0x00028ba4,calculateSpeedRateLimiting
0x00028d30,setGovernorFilterPointer
0x00028d44,updateSpeedLimitFromCoolant
0x0002906c,calculateProtectionSpeedLimits
0x000298a0,applySpeedLimitConstraints
0x00029afc,updateGovernorSpeedLimits
0x00029b38,calculateGovernorCompensation
0x00029bf8,initGovernorStateVariables
0x00029c80,initGovernorLookupDimensions
0x00029c98,calculateFuelDemandFilter
0x00029de0,initFuelDemandFilterDimensions
0x00029e24,initProtectionFilterAccumulators
0x00029e50,processEngineConfigSpeedControl
0x00029f3c,absoluteValue16
0x00029f54,checkSensorDeviationFlags
0x0002a214,processSensorDeviationOnKeyoff
0x0002a2d0,calculateProtectionRpmFilter
0x0002a4b0,calculateProtectionLoadCompensation
0x0002a918,checkProtectionParamLimit
0x0002a960,initProtectionParamCalculation
0x0002ab2c,processProtectionParamDelta
0x0002abc8,initProtectionFilterState
0x0002ac44,smoothProtectionParamTransition
0x0002ad28,setProtectionParamFromRpm
0x0002ad48,initProtectionSmoothingPointer
0x0002ad68,evaluateProtectionCondition
0x0002afd0,processProtectionControlStateMachine
0x0002ba7c,updateProtectionPreviousParam
0x0002bb24,initProtectionEvalState
0x0002bbe8,updateGovernorFromProtection
0x0002bd38,resetProtectionBypass
0x0002bd58,j1939HandlePgn65264Pto
0x0002bf44,updateFaultOnKeyoff
0x0002bf6c,calculateRpmLimitsFromProtection
0x0002c0fc,emptyStubFunction6
0x0002c100,initProtectionLimitVariables
0x0002c114,updateTorqueLimitFromProtection
0x0002c14c,updateTorqueLimitFromThreshold
0x0002c180,trackFuelDemandThreshold
0x0002c23c,processProtectionLimitActivation
0x0002c318,checkSafetyConditionsForProtection
0x0002c3c8,processProtectionControlLogic
0x0002c4fc,updateRpmProtectionLimits
0x0002c6c4,updateProtectionEntryConditions
0x0002c764,processProtectionEntry
0x0002ca14,calculateSpeedControlLimit
0x0002caa0,checkSpeedZeroCondition
0x0002cb54,selectFuelControlMode
0x0002cbe8,calculateSpeedControlRampUp
0x0002cc90,calculateSpeedControlRampDown
0x0002cd38,updateSpeedControlOutputs
0x0002cdb4,selectSpeedControlGains
0x0002ce8c,processSpeedControlModeLogic
0x0002cebc,calculateSpeedControlFiltered
0x0002d208,selectFuelControlModeOutput
0x0002d2f8,calculateFuelControlLimits
0x0002d428,processFuelControlProtectionFlags
0x0002d5d8,processFuelControlOutput
0x0002d600,initProtectionModeDefaults
0x0002d638,initFuelControlStateVariables
0x0002d7a4,updateSpeedControlCounter1
0x0002d88c,processSpeedControlFilter1
0x0002d9f4,updateSpeedControlCounter2
0x0002dadc,processSpeedControlFilter2
0x0002dc40,initProtectionControlState
0x0002e02c,clearDiagnosticConditionFlags
0x0002e17c,processFaultCounterTimeout
0x0002e1f0,incrementFaultTimeoutCounter
0x0002e250,processFaultConditionLogic
0x0002e488,calculateFaultThresholdDelta
0x0002e4cc,processFaultThresholdCondition
0x0002e74c,processFaultConditionFlags
0x0002ea58,processFaultStatusCalculation
0x0002ed30,clearFaultStatusValues
0x0002edc0,processFaultCondition1
0x0002ef34,calculateFaultStatusValue
0x0002efe4,processFaultConditionMain
0x0002f154,processFaultCondition2
0x0002f2c8,calculateFaultStatusOffset
0x0002f3a0,processFaultStatusWord2
0x0002f524,calculateFaultRateValue
0x0002f5a4,processFaultStatusMain
0x0002f604,calculateDiagnosticStatusBits
0x0002f6a0,processFaultStatusFlags
0x0002f784,initFaultStatusFilterState
0x0002f860,protectionNormalHandler
0x0002f920,protectionOverloadHandler
0x0002fe48,protectionCleanupHandler
0x0003004c,protectionShutdownHandler
0x00030194,protectionOutputController
0x00030ad4,protectionFinalizeState
0x00031320,protectionFuelDemandCheck
0x0003148c,protectionTimeoutHandler
0x00031584,protectionWarmupHandler
0x000316cc,protectionStatusFlagHandler
0x00031d98,protectionStateTransitionCheck
0x000320e0,protectionScaledLimitCalculation
0x00032250,protectionRateOfChangeCalculation
0x0003241c,calculateProtectionFuelDemandThreshold
0x0003257c,processProtectionStateFlags
0x00032b00,protectionThresholdMonitor
0x00032efc,protectionStateMachine
0x00033488,evaluateProtectionModeFlags
0x000335e4,decrementProtectionTimers
0x00033948,calculateProtectionConditions
0x000343ac,processProtectionFlagConditions
0x0003491c,filterProtectionLoadValue
0x00034a30,evaluateProtectionFaultCondition
0x00034abc,processCalibrationTablesMain
0x00034b14,initProtectionSystem
0x00034dd4,processProtectionFaultSeverity
0x00034f4c,processProtectionRateLimitFlags
0x00035154,calculateProtectionThresholdLimit
0x00035328,processProtectionStateMachine
0x00035370,updateSensorBufferValues
0x00035558,processSensorLookupTable5
0x000355e4,initSensorLookupTable5
0x00035670,calculateSensorLookupValue
0x000356fc,updateSensorLookupTable
0x00035788,processSensorLookupTable4
0x00035814,initSensorLookupTable4
0x000358a0,processSensorLookupTable3
0x0003592c,initSensorLookupTable3
0x000359b8,processSensorLookupTable2
0x00035a44,initSensorLookupTable2
0x00035ad0,processSensorLookupTable0
0x00035b5c,initSensorLookupTable1
0x00035be8,processSensorLookupTable1
0x00035c74,initSensorLookupTableInit1
0x00035d00,processSensorTemperatureData
0x00035d48,computeTemperatureDifferential
0x00035d70,enableSensorFilterUpdate
0x00035d80,processSensorFilterCalibration
0x00035fa8,processFaultScanLookup
0x00036220,processMultiAxisInterpolation
0x000367a4,j1939QueueEngineStatus
0x0003682c,j1939SetupTransportSession
0x0003686c,j1939QueuePeriodicMessage2
0x0003691c,j1939CheckTxTimeouts
0x000369cc,j1939UpdateTxTimers
0x00036b10,updateJ1939TxTimerCounter
0x00036b68,j1939QueueStatusMessage
0x00036bd8,j1939QueuePeriodicMessage1
0x00036c1c,j1939FormatProprietaryStatus
0x00036cec,processJ1939PeriodicMessages
0x00036de0,initJ1939TimerBuffers
0x00036f48,initJ1939StatusMessages
0x00037130,initPeriodicTimerChannel6
0x00037180,initPeriodicTimerChannel5
0x000371d0,initPeriodicTimerChannel4
0x00037214,initPeriodicTimerChannel1
0x00037270,initPeriodicTimerChannel2
0x000372c0,initPeriodicTimerChannel3
0x00037334,initPeriodicTimerSystem
0x000373b0,calculateFuelDemandOffsetTrim
0x00037464,j1939PeriodicTimerCallback
0x000374b8,initJ1939PeriodicConfig
0x00037580,j1939SendPeriodicMessage
0x000375c8,processProtectionCoolantLookup
0x00037658,processProtectionVoltageOffset
0x000376dc,dispatchProtectionOutputMode
0x00037744,filterProtectionOutput
0x00037a40,calculateProtectionOutputDemand
0x00037c74,applyProtectionOutputDemand
0x00037f28,checkProtectionOutputConditions
0x00038120,processProtectionMode2
0x000384d0,initProtectionFilterValues
0x0003866c,processEngineRpmTarget
0x00038760,processEngineRpmDerivative
0x00038824,initEngineRpmFilterPointers
0x00038868,setEngineRpmFromCalibration
0x0003889c,processSafetyConditionProtection
0x00038ac8,processJ1939DiagnosticMessages
0x00038c90,triggerJ1939TransmitMessage
0x00038cf0,j1939ProcessPeriodicTx
0x00039004,processCalibrationChecksumResponse
0x00039bc0,handleJ1939MessageTimeout
0x00039c44,processUdsTransmitBuffer
0x00039d18,processCanMessageIndex
0x00039e30,j1939TransmitDiagnosticResponse
0x00039f54,j1939MessageResponseCallback
0x0003a058,clearCanMessageState
0x0003a080,resetUdsSessionState
0x0003a0cc,clearJ1939SyncFlags
0x0003a100,initUdsResponseBuffer
0x0003a290,processJ1939DM1Pending
0x0003a450,initJ1939MessageTables
0x0003a9a4,initJ1939BufferValues
0x0003aaf0,initJ1939BufferParams
0x0003ab20,clearCanMessageBuffers
0x0003abc4,initJ1939TransmitSchedule
0x0003ad04,initJ1939CommunicationSystem
0x0003ad80,j1939TransmitScheduleCallback
0x0003adcc,processJ1939ReceivedMessages
0x0003afb8,calculateSecurityChecksum
0x0003afc8,validateDataWithChecksumTable
0x0003b030,processUdsSecurityService
0x0003b910,processProtectionCounters
0x0003b95c,decrementProtectionChannelValue
0x0003bb28,selectProtectionOverrideMode
0x0003bb74,indirectJumpDispatcher
0x0003bd14,validateCalibrationAgainstEeprom
0x0003bd5c,validateCalibratedParameterDelta
0x0003bd60,validateCalibratedParameterChange
0x0003be7c,thunk_setByteAtOffset1
0x0003be88,setByteAtOffset1
0x0003be90,processProtectionFaultFlags
0x0003bedc,initProtectionChannelState
0x0003c064,processProtectionChannelConfig
0x0003c090,evaluateProtectionChannelInput
0x0003c18c,selectProtectionChannelMode
0x0003c1d4,updateProtectionChannelOutput
0x0003c1d8,finalizeProtectionChannelState
0x0003c26c,processEngineRpmMonitoring
0x0003c33c,configureOutputChannelFlags
0x0003c5f0,processProtectionStateChange
0x0003c62c,updateProtectionModeState
0x0003c6b0,processProtectionTimingCounter
0x0003c6ec,evaluateProtectionTimerThreshold
0x0003c8bc,checkProtectionVoltageInput
0x0003c8ec,validateBatteryVoltageInput
0x0003c928,processVoltageProtectionState
0x0003caec,evaluateVoltageThresholds
0x0003cbd4,calculateProtectionUnitConversion
0x0003cc10,storePressureConversionResult
0x0003ccb4,calculateFuelDemandLimit
0x0003ccd4,calculateFuelDemandLimitState
0x0003cefc,trackFuelDemandMinimum
0x0003cf68,processFaultPendingFlags
0x0003d070,processOperatingModeFlags
0x0003d204,processFuelDemandEnableFlag
0x0003d3b8,processCalibration12FuelDemand
0x0003d618,j1939InitTransmitBuffer
0x0003d68c,configurePeriodicTimer
0x0003d904,j1939ConfigureMultiFrame
0x0003da60,j1939QueueTransmitMessage
0x0003dbc0,j1939ProcessTransmitQueue
0x0003dcf4,triggerJ1939TransmitQueueProcess
0x0003dd28,initQsmcmQspiModule
0x0003dd98,processEngineConditionFlags
0x0003dfb8,calculateFuelDemandValue
0x0003e210,setFuelDemandActiveFlag
0x0003e230,initFuelDemandFilterState
0x0003e2bc,processTorqueLimitConfig
0x0003e42c,calculateTorqueCurveValue
0x0003e5ac,dispatchFuelDemandCallback
0x0003e5f0,registerFuelDemandCallback
0x0003e620,processFuelDemandCallback
0x0003e7c0,registerFuelDemandCallback2
0x0003e7f0,processFuelDemandCallback2
0x0003e8d8,processFuelDemandTimeout
0x0003e914,transitionFuelDemandStateImmediate
0x0003e96c,processSensorInputFiltering
0x0003e974,calculateTorqueLimitType1
0x0003e984,calculateTorqueLimits
0x0003e994,calculateTorqueLimitType2
0x0003eccc,setThermalProtectionMode5
0x0003ecdc,evaluateThermalProtectionActive
0x0003eea8,calculateThermalLimitValue
0x0003f054,processThermalDelayTimer
0x0003f0b8,processThermalRecovery
0x0003f154,processThermalProtectionState
0x0003f218,calculateThermalFuelLimit
0x0003f2b0,processThermalProtection
0x0003f35c,applyThermalFuelLimit
0x0003f38c,initThermalProtectionState
0x0003f3f0,processEngineLoadData
0x0003f734,processEngineLoadFilters
0x0003f9c4,initEngineLoadFilterState
0x0003fa5c,calculateTimerFrequencyConversion
0x0003fba4,initEngineLoadProtection
0x0003fc24,processEngineLoadCalculation
0x000400b8,processFuelRateConfig
0x000402d4,dispatchCalibrationBlockHandlers
0x000403e4,checkDiagnosticFuelOverride
0x0004043c,processProtectionRampControl
0x00040828,initFuelFilterCoefficients
0x00040844,calculateFuelRateFromRpm
0x0004091c,calculateProtectionFuelLimit
0x00040938,protectionFuelRateStep
0x00040978,protectionFuelRateRamp
0x000409b0,processTimingTableLookup
0x00040d74,validateFuelRateTarget
0x00040dd4,copyProtectionRampValue
0x00040de8,processTorqueLimitBounded
0x00040e4c,processGovernorFuelRate
0x00040f80,processProtectionRampTimer
0x000411b0,calculateProtectionLevelLimit
0x00041368,processProtectionSystemBit3
0x00041938,processProtectionSystemBit4
0x00041a10,applyMinimumProtectionLimit
0x00041a40,processGovernorErrorState
0x00041b24,processTemperatureCompensationMode
0x00041be4,processTemperatureTrim
0x00041fd4,processFuelEfficiencyTrim
0x0004218c,processTimingDispatcher
0x000421c8,initProtectionEventStates
0x000422c0,processSpeedControlLimits
0x00042438,initEngineSpeedTracking
0x00042488,processSystemStatusLimits
0x0004256c,processGovernorSpeedSetpoint
0x0004271c,enableProtectionRateLimit
0x0004272c,applyProtectionControlLimit
0x00042770,setProtectionControlValue
0x00042784,copyProtectionAccumulator
0x0004279c,applyProtectionTorqueLimit
0x000427cc,applySpeedControlProtectionLimit
0x0004280c,processProtectionLimits
0x0004285c,initProtectionTorqueLimit
0x00042894,setEngineOperatingMode1
0x000428d4,setEngineOperatingMode5
0x00042918,resetEngineOperatingMode
0x00042978,dispatchModeHandlers
0x000429a0,initProtectionParameter1
0x00042a2c,processProtectionParameter1
0x00042ab8,initProtectionParameter2
0x00042b44,processProtectionParameter2
0x00042bd0,hpcr_cbdFillAccelerationBuffers
0x00042cfc,processLoadThrottle
0x00042d78,hpcr_cbdCalculateCylinderTrims
0x00043a5c,hpcr_cbdInitFilterState
0x00043ac0,processTimingCalibration
0x00043ddc,resetEngineTimingAccumulators
0x00044374,updateSensorDiagnosticFlags
0x00044aa4,setEngineRunState3
0x00044ae0,evaluateProtectionThresholds
0x00044b54,initEngineCrankSequence
0x00044bf4,processProtectionConditions
0x00044cc8,setEngineCrankState1
0x00044d20,setEngineRunState1
0x00044d70,engineRunState4Handler
0x00044dd0,engineRunState3Handler
0x00044e3c,engineRunState4Conditional
0x00044eac,engineRunState4Handler2
0x00044f0c,protectionOverrideEvaluator
0x00044fa8,processEngineSyncPulses
0x00045478,updateEngineRunState
0x000457d0,updateEngineCrankState
0x00045ecc,calculateFuelDemandWithConditions
0x0004665c,initRpmSetpointFilters
0x000466a8,calculateGovernorOutput
0x00046dc8,updateEngineStatusWord
0x00046f64,clearTimingAccumulators
0x00046f7c,calculateTimingWithTables
0x00046fb4,interpolateFuelTableValue
0x00047140,calculateEngineTimingInterpolation
0x00047178,processDualAxisLookup
0x00047394,calculateEngineFaultTiming
0x000473cc,validateSyncCount
0x000476d4,checkEngineSyncPulse
0x00047838,protectionRecoveryHandler
0x00047978,protectionModeSelector
0x00047a88,protectionStateHandler
0x00047bd0,calculateEngineTimingOffset
0x00048fd8,advanceSyncPointer
0x00049004,resetEngineSyncState
0x0004922c,filterEngineSensorValue
0x00049264,processEnginePositionDiagnostics
0x00049a54,updateEngineDiagnosticCounters
0x00049df0,protectionInputValidator
0x00049edc,protectionSensorFaultHandler
0x0004a114,checkProtectionFaultConditions
0x0004a258,initEngineDiagnosticData
0x0004a2f8,calculateTpuTimingPeriod
0x0004a37c,initTpuTimingInterrupts
0x0004a490,processEnginePositionData
0x0004a4c8,processCommunicationDiagnostic
0x0004a748,updateEnginePositionErrors
0x0004a7ac,filterEnginePositionDelta
0x0004a858,initEnginePositionState
0x0004a8cc,updateEnginePosition
0x0004a968,updateProtectionBitFlags
0x0004aaac,protectionFaultEvaluator
0x0004ac3c,evaluateProtectionSyncFaults
0x0004ac74,evaluateProtectionSyncStateConditional
0x0004ad8c,initTimingFilterStates
0x0004ae20,calculateEngineTimingData
0x0004b5b8,updateEngineStatusFlags
0x0004b6cc,calculateFuel2DTableLookup
0x0004b9ac,applyProtectionLimit
0x0004ba48,processMemoryScanValidation
0x0004ba80,evaluateConditionDescriptor
0x0004bd00,copyRomToRamBuffer
0x0004bd3c,protectionEnableCheck
0x0004bd5c,protectionConditionMonitor
0x0004bd74,initOutputChannels
0x0004be4c,sensorCalibrationCheck
0x0004bf90,validateMemoryBlockChecksum
0x0004bfc8,validateEepromAddress
0x0004c070,updateProtectionTimers
0x0004c0a8,enqueueToCircularBuffer
0x0004c188,protectionConfigSelector
0x0004c2d4,protectionLimitCalculator
0x0004c69c,initProtectionLimitVariables
0x0004c6d4,initProtectionLimitStateVariant
0x0004c734,j1939ProtectionConfigResponse
0x0004c7ec,j1939ProtectionDataResponse
0x0004c8d8,validateSensorData
0x0004cb64,initSensorValidationSystem
0x0004cb6c,configureOutputChannels
0x0004cb84,configureOutputChannelsStateParam
0x0004cb90,configureOutputChannelsAltState
0x0004cd50,getProtectionSyncState
0x0004ce9c,miosChannel11Enable
0x0004cec4,miosChannel11ReadStatus
0x0004cef0,miosChannel11SetPwm
0x0004cf1c,miosChannel12Enable
0x0004cf44,miosChannel12ReadStatus
0x0004cf70,miosChannel12SetPwm
0x0004cf9c,miosChannel13Enable
0x0004cfc4,miosChannel13ReadStatus
0x0004cff0,miosChannel13SetPwm
0x0004d01c,miosChannel14Enable
0x0004d044,miosChannel14ReadStatus
0x0004d070,miosChannel14SetPwm
0x0004d09c,miosChannel15Enable
0x0004d0c4,miosChannel15ReadStatus
0x0004d0f0,miosChannel15SetPwm
0x0004d11c,miosChannel27Enable
0x0004d144,miosChannel27ReadStatus
0x0004d170,miosChannel27SetPwm
0x0004d19c,miosChannel28Enable
0x0004d1c4,miosChannel28ReadStatus
0x0004d1f0,miosChannel28SetPwm
0x0004d21c,miosChannel29Enable
0x0004d244,miosChannel29ReadStatus
0x0004d270,miosChannel29SetPwm
0x0004d29c,miosChannel30Enable
0x0004d2c4,miosChannel30ReadStatus
0x0004d2f0,miosChannel30SetPwm
0x0004d31c,miosChannel31Enable
0x0004d344,miosChannel31ReadStatus
0x0004d370,miosChannel31SetPwm
0x0004d39c,miosTimer0InitPeriod
0x0004d3c4,miosTimer0ScaleByPercent
0x0004d3f0,miosTimer0SetValue
0x0004d41c,miosTimer1InitPeriod
0x0004d444,miosTimer1ScaleByPercent
0x0004d470,miosTimer1SetValue
0x0004d49c,miosTimer2InitPeriod
0x0004d4c4,miosTimer2ScaleByPercent
0x0004d4f0,miosTimer2SetValue
0x0004d51c,miosTimer3InitPeriod
0x0004d544,miosTimer3ScaleByPercent
0x0004d570,miosTimer3SetValue
0x0004d59c,miosTimer16InitPeriod
0x0004d5c4,miosTimer16ScaleByPercent
0x0004d5d4,miosTimer16ScaleOutput
0x0004d5f0,miosTimer16SetValue
0x0004d5fc,miosTimer16SetOutput
0x0004d61c,miosTimer17InitPeriod
0x0004d628,miosTimer17InitPeriodAlt
0x0004d644,miosTimer17ScaleByPercent
0x0004d654,miosTimer17ScaleDefault
0x0004d670,miosTimer17SetValue
0x0004d67c,miosTimer17SetValueAlt
0x0004d69c,miosTimer18InitPeriod
0x0004d6a8,miosTimer18InitPeriodAlt
0x0004d6c4,miosTimer18ScaleByPercent
0x0004d6d4,miosTimer18ScaleDefault
0x0004d6f0,miosTimer18SetValue
0x0004d6fc,miosTimer18SetValueAlt
0x0004d71c,miosTimer19InitPeriod
0x0004d728,miosTimer19InitPeriodAlt
0x0004d744,miosTimer19ScaleByPercent
0x0004d754,miosTimer19ScaleDefault
0x0004d770,miosTimer19SetValue
0x0004d77c,miosTimer19SetValueAlt
0x0004d79c,tpuChannel0Reset
0x0004d7a8,miosTimer20Configure
0x0004d7c0,tpuChannel0SetDuty
0x0004d7e8,tpuChannel0Configure
0x0004d810,tpuChannel1Reset
0x0004d834,tpuChannel1SetDuty
0x0004d85c,tpuChannel1Configure
0x0004d884,tpuChannel2Reset
0x0004d8a8,tpuChannel2SetDuty
0x0004d8d0,tpuChannel2Configure
0x0004d8f8,tpuChannel3Reset
0x0004d91c,tpuChannel3SetDuty
0x0004d944,tpuChannel3Configure
0x0004d96c,tpuChannel4Reset
0x0004d990,tpuChannel4SetDuty
0x0004d9b8,tpuChannel4Configure
0x0004d9e0,tpuChannel5Reset
0x0004da04,tpuChannel5SetDuty
0x0004da2c,tpuChannel5Configure
0x0004da54,tpuChannel6Reset
0x0004da78,tpuChannel6SetDuty
0x0004daa0,tpuChannel6Configure
0x0004dac8,tpuChannel7Reset
0x0004daec,tpuChannel7SetDuty
0x0004db14,tpuChannel7Configure
0x0004db3c,tpuChannel8Reset
0x0004db60,tpuChannel8SetDuty
0x0004db88,tpuChannel8Configure
0x0004dbb0,tpuChannel9Reset
0x0004dbd4,tpuChannel9SetDuty
0x0004dbfc,tpuChannel9Configure
0x0004dc24,tpuChannel10Reset
0x0004dc48,tpuChannel10SetDuty
0x0004dc70,tpuChannel10Configure
0x0004dc98,tpuChannel11Reset
0x0004dcbc,tpuChannel11SetDuty
0x0004dce4,tpuChannel11Configure
0x0004dd0c,tpuChannel12Reset
0x0004dd30,tpuChannel12SetDuty
0x0004dd58,tpuChannel12Configure
0x0004dd80,tpuChannel13Reset
0x0004dda4,tpuChannel13SetDuty
0x0004ddcc,tpuChannel13Configure
0x0004ddf4,tpuChannel14Reset
0x0004de18,tpuChannel14SetDuty
0x0004de40,tpuChannel14Configure
0x0004de68,tpuChannel15Reset
0x0004de8c,tpuChannel15SetDuty
0x0004deb4,tpuChannel15Configure
0x0004dedc,disableMiosResetTpu14_10
0x0004df0c,setMiosDutyCycle14
0x0004df40,configureTpuChannel10Alt
0x0004df68,setTpuDutyWithTrack10
0x0004df98,resetMiosTpuChannel29_11
0x0004e0c0,disableMiosResetTpu11_4
0x0004e0f0,setMiosDutyCycle11
0x0004e124,configureTpuChannel4Alt
0x0004e14c,setTpuDutyWithTrack4
0x0004e180,disableMiosResetTpu13_6
0x0004e1b0,setMiosDutyCycle13
0x0004e1e4,configureTpuChannel6Alt
0x0004e20c,setTpuDutyWithTrack6
0x0004e240,disableMiosResetTpu12_7
0x0004e270,setMiosDutyCycle12
0x0004e2a4,configureTpuChannel7Alt
0x0004e2cc,setTpuDutyWithTrack7
0x0004e300,tpuOutput0Enable
0x0004e324,tpuOutput0Disable
0x0004e34c,tpuOutput0SetPeriod
0x0004e374,tpuOutput1Enable
0x0004e398,tpuOutput1Disable
0x0004e3c0,tpuOutput1SetPeriod
0x0004e3e8,tpuOutput2Enable
0x0004e40c,tpuOutput2Disable
0x0004e434,tpuOutput2SetPeriod
0x0004e45c,tpuOutput3Enable
0x0004e480,tpuOutput3Disable
0x0004e4a8,tpuOutput3SetPeriod
0x0004e4d0,tpuOutput4Enable
0x0004e4f4,tpuOutput4Disable
0x0004e51c,tpuOutput4SetPeriod
0x0004e544,tpuOutput5Enable
0x0004e568,tpuOutput5Disable
0x0004e590,tpuOutput5SetPeriod
0x0004e5b8,tpuOutput6Enable
0x0004e5dc,tpuOutput6Disable
0x0004e604,tpuOutput6SetPeriod
0x0004e62c,tpuOutput7Enable
0x0004e650,tpuOutput7Disable
0x0004e678,tpuOutput7SetPeriod
0x0004e6a0,tpuOutput8Enable
0x0004e6c4,tpuOutput8Disable
0x0004e6ec,tpuOutput8SetPeriod
0x0004e714,tpuOutput9Enable
0x0004e738,tpuOutput9Disable
0x0004e760,tpuOutput9SetPeriod
0x0004e788,tpuOutput10Enable
0x0004e7ac,tpuOutput10Disable
0x0004e7d4,tpuOutput10SetPeriod
0x0004e7fc,tpuOutput11Enable
0x0004e820,tpuOutput11Disable
0x0004e848,tpuOutput11SetPeriod
0x0004e870,tpuOutput12Enable
0x0004e894,tpuOutput12Disable
0x0004e8bc,tpuOutput12SetPeriod
0x0004e8e4,tpuOutput13Enable
0x0004e908,tpuOutput13Disable
0x0004e930,tpuOutput13SetPeriod
0x0004e958,tpuOutput14Enable
0x0004e97c,tpuOutput14Disable
0x0004e9a4,tpuOutput14SetPeriod
0x0004e9cc,tpuOutput15Enable
0x0004e9f0,tpuOutput15Disable
0x0004ea18,tpuOutput15SetPeriod
0x0004ea78,orBitsInArray
0x0004eabc,clearBitsInArray
0x0004eac8,checkProtectionWarningBitState
0x0004eb00,checkProtectionBitWarningState
0x0004eb48,updateEngineCycleOutputs
0x0004eeb8,initProtectionAndOutputCycle
0x0004ef24,setEngineProtectionFault
0x0004ef5c,setBitInArray
0x0004ef74,clearProtectionFault
0x0004efac,dispatchSyncUpdateByFlag
0x0004f000,triggerProtectionEvent
0x0004f038,clearEventFlag
0x0004f050,protectionFlagManager
0x0004f088,conditionalSyncFlagUpdate
0x0004f0dc,checkProtectionModeFlags
0x0004f190,protectionAlarmHandler
0x0004f2b0,processProtectionFaultsAndTiming
0x0004f2ec,protectionWarningHandler
0x0004f324,evaluateHardwareTimerState
0x0004f6f0,clearModuleSyncFlag
0x00051038,updateEngineSyncStatus
0x000529b8,injectorTimingCalculation
# HPCR specific - direct injector pulse width calculation
0x000533e0,hpcr_injectorPulseWidthCalc
0x000535e8,processJ1939TxBufferSend
0x00053720,queueCanReceiveMessage
0x00053858,sendJ1939SingleFrame
0x00053890,enqueueCanTransmitFrame
0x000539fc,sendJ1939MultiFrame
0x00053a34,validateDiagnosticResponseWrapper
0x00053a4c,lookupJ1939SourceAddressIndex
0x00053aa8,handleCanMailboxTransmitComplete
0x00053ae0,handleCanMailboxTransmitRange
0x00053b28,writeCanControllerTxMailbox
0x00053b68,canTransmitInterruptHandler
0x00053c68,findJ1939MessageEntry
0x00053cd8,addCoolantCalEntry
0x00053d3c,addCoolantCalEntry
0x00053d74,setDefaultCalibrationValue
0x00053d84,addCoolantCalEntryAlt
0x00053dc8,processCoolantCalEntries
0x00053fa8,removeCoolantCalEntryByParams
0x00053fe0,removeCalibrationListEntry
0x00054064,removeCoolantCalEntry
0x00054100,miosInterruptDispatcher
0x0005419c,infiniteLoopHalt
0x000541f4,enableSchedulerMiosOutput
0x00054220,emptyStubFunction
0x00054224,checkRpmOverspeedProtection
0x00054380,systemStartupInitialization
0x000544c4,exceptionHandler
0x00054e10,miosSetChannelDutyCycle
0x00054eac,miosChannelDisable
0x00054eb8,miosChannelEnable
0x00054ec4,miosReadChannelStatus
0x00054f48,miosSetPwmOutput
0x00054f80,miosInitChannelPeriod
0x00054f8c,scalePwmByPercent
0x00054fb8,miosSetChannelValue
0x00055020,tpuResetChannel
0x00055178,tpuSetChannelDuty
0x000551e4,tpuConfigureChannel
0x00055294,tpuEnableChannelOutput
0x000553ec,tpuDisableChannelOutput
0x00055458,tpuSetChannelPeriod
0x00055500,initQadcModule
0x000555cc,copyDataBuffer
0x0005573c,processSecurityCodeConversion
0x0005576c,validateSecurityCode
0x0005586c,processEngineRpmDiagnostic
0x00055a40,dispatchCalibrationFunctions
0x00055c1c,initTpuConfiguration
0x00055d2c,tpuBInterruptDispatcher
0x00055de4,tpuAInterruptDispatcher
0x00055e9c,emptyStubFunction
